,team,season_start_year,season_end_year,season_type,game_month,game_day,game_year,game_date,matchup_id
22291,sac,2013,2014,regular,2,28,2014,2/28/2014,400489745
22292,sac,2013,2014,regular,3,1,2014,3/1/2014,400489754
22293,sac,2013,2014,regular,3,3,2014,3/3/2014,400489770
22294,sac,2013,2014,regular,3,5,2014,3/5/2014,400489783
22295,sac,2013,2014,regular,3,7,2014,3/7/2014,400489792
22296,sac,2013,2014,regular,3,9,2014,3/9/2014,400489811
22297,sac,2013,2014,regular,3,11,2014,3/11/2014,400489824
22298,sac,2013,2014,regular,3,12,2014,3/12/2014,400489832
22299,sac,2013,2014,regular,3,15,2014,3/15/2014,400489859
22300,sac,2013,2014,regular,3,16,2014,3/16/2014,400489864
22301,sac,2013,2014,regular,3,18,2014,3/18/2014,400489879
22302,sac,2013,2014,regular,3,21,2014,3/21/2014,400489903
22303,sac,2013,2014,regular,3,23,2014,3/23/2014,400489916
22304,sac,2013,2014,regular,3,26,2014,3/26/2014,400489942
22305,sac,2013,2014,regular,3,28,2014,3/28/2014,400489956
22306,sac,2013,2014,regular,3,29,2014,3/29/2014,400489963
22307,sac,2013,2014,regular,3,31,2014,3/31/2014,400489981
22308,sac,2013,2014,regular,4,2,2014,4/2/2014,400489999
22309,sac,2013,2014,regular,4,4,2014,4/4/2014,400490014
22310,sac,2013,2014,regular,4,6,2014,4/6/2014,400490024
22311,sac,2013,2014,regular,4,8,2014,4/8/2014,400490033
22312,sac,2013,2014,regular,4,9,2014,4/9/2014,400490045
22313,sac,2013,2014,regular,4,12,2014,4/12/2014,400490062
22314,sac,2013,2014,regular,4,13,2014,4/13/2014,400490075
22315,sac,2013,2014,regular,4,16,2014,4/16/2014,400490102
22316,chi,2013,2014,regular,10,29,2013,10/29/2013,400488875
22317,chi,2013,2014,regular,10,31,2013,10/31/2013,400488891
22318,chi,2013,2014,regular,11,2,2013,11/2/2013,400488907
22319,chi,2013,2014,regular,11,6,2013,11/6/2013,400488934
22320,chi,2013,2014,regular,11,8,2013,11/8/2013,400488952
22321,chi,2013,2014,regular,11,11,2013,11/11/2013,400488975
22322,chi,2013,2014,regular,11,15,2013,11/15/2013,400488999
22323,chi,2013,2014,regular,11,16,2013,11/16/2013,400489013
22324,chi,2013,2014,regular,11,18,2013,11/18/2013,400489024
22325,chi,2013,2014,regular,11,21,2013,11/21/2013,400489048
22326,chi,2013,2014,regular,11,22,2013,11/22/2013,400489058
22327,chi,2013,2014,regular,11,24,2013,11/24/2013,400489071
22328,chi,2013,2014,regular,11,25,2013,11/25/2013,400489082
22329,chi,2013,2014,regular,11,27,2013,11/27/2013,400489093
22330,chi,2013,2014,regular,11,30,2013,11/30/2013,400489115
22331,chi,2013,2014,regular,12,2,2013,12/2/2013,400489130
22332,chi,2013,2014,regular,12,5,2013,12/5/2013,400489152
22333,chi,2013,2014,regular,12,7,2013,12/7/2013,400489165
22334,chi,2013,2014,regular,12,10,2013,12/10/2013,400489189
22335,chi,2013,2014,regular,12,11,2013,12/11/2013,400489197
22336,chi,2013,2014,regular,12,13,2013,12/13/2013,400489210
22337,chi,2013,2014,regular,12,14,2013,12/14/2013,400489219
22338,chi,2013,2014,regular,12,16,2013,12/16/2013,400489235
22339,chi,2013,2014,regular,12,18,2013,12/18/2013,400489252
22340,chi,2013,2014,regular,12,19,2013,12/19/2013,400489254
22341,chi,2013,2014,regular,12,21,2013,12/21/2013,400489270
22342,chi,2013,2014,regular,12,25,2013,12/25/2013,400489291
22343,chi,2013,2014,regular,12,28,2013,12/28/2013,400489314
22344,chi,2013,2014,regular,12,30,2013,12/30/2013,400489327
22345,chi,2013,2014,regular,12,31,2013,12/31/2013,400489336
22346,chi,2013,2014,regular,1,2,2014,1/2/2014,400489348
22347,chi,2013,2014,regular,1,4,2014,1/4/2014,400489365
22348,chi,2013,2014,regular,1,7,2014,1/7/2014,400489386
22349,chi,2013,2014,regular,1,10,2014,1/10/2014,400489411
22350,chi,2013,2014,regular,1,11,2014,1/11/2014,400489420
22351,chi,2013,2014,regular,1,13,2014,1/13/2014,400489431
22352,chi,2013,2014,regular,1,15,2014,1/15/2014,400489439
22353,chi,2013,2014,regular,1,17,2014,1/17/2014,400489458
22354,chi,2013,2014,regular,1,18,2014,1/18/2014,400489469
22355,chi,2013,2014,regular,1,20,2014,1/20/2014,400489486
22356,chi,2013,2014,regular,1,22,2014,1/22/2014,400489495
22357,chi,2013,2014,regular,1,24,2014,1/24/2014,400489514
22358,chi,2013,2014,regular,1,25,2014,1/25/2014,400489519
22359,chi,2013,2014,regular,1,27,2014,1/27/2014,400489537
22360,chi,2013,2014,regular,1,29,2014,1/29/2014,400489556
22361,chi,2013,2014,regular,2,1,2014,2/1/2014,400489576
22362,chi,2013,2014,regular,2,3,2014,2/3/2014,400489593
22363,chi,2013,2014,regular,2,4,2014,2/4/2014,400489596
22364,chi,2013,2014,regular,2,6,2014,2/6/2014,400489611
22365,chi,2013,2014,regular,2,9,2014,2/9/2014,400489630
22366,chi,2013,2014,regular,2,11,2014,2/11/2014,400489645
22367,chi,2013,2014,regular,2,13,2014,2/13/2014,400489663
22368,chi,2013,2014,regular,2,19,2014,2/19/2014,400489676
22369,chi,2013,2014,regular,2,21,2014,2/21/2014,400489693
22370,chi,2013,2014,regular,2,23,2014,2/23/2014,400489707
22371,chi,2013,2014,regular,2,25,2014,2/25/2014,400489722
22372,chi,2013,2014,regular,2,26,2014,2/26/2014,400489728
22373,chi,2013,2014,regular,2,28,2014,2/28/2014,400489743
22374,chi,2013,2014,regular,3,2,2014,3/2/2014,400489756
22375,chi,2013,2014,regular,3,3,2014,3/3/2014,400489764
22376,chi,2013,2014,regular,3,5,2014,3/5/2014,400489782
22377,chi,2013,2014,regular,3,7,2014,3/7/2014,400489790
22378,chi,2013,2014,regular,3,9,2014,3/9/2014,400489807
22379,chi,2013,2014,regular,3,11,2014,3/11/2014,400489825
22380,chi,2013,2014,regular,3,13,2014,3/13/2014,400489841
22381,chi,2013,2014,regular,3,15,2014,3/15/2014,400489859
22382,chi,2013,2014,regular,3,17,2014,3/17/2014,400489872
22383,chi,2013,2014,regular,3,19,2014,3/19/2014,400489881
22384,chi,2013,2014,regular,3,21,2014,3/21/2014,400489895
22385,chi,2013,2014,regular,3,22,2014,3/22/2014,400489907
22386,chi,2013,2014,regular,3,24,2014,3/24/2014,400489923
22387,chi,2013,2014,regular,3,28,2014,3/28/2014,400489953
22388,chi,2013,2014,regular,3,30,2014,3/30/2014,400489970
22389,chi,2013,2014,regular,3,31,2014,3/31/2014,400489979
22390,chi,2013,2014,regular,4,2,2014,4/2/2014,400489993
22391,chi,2013,2014,regular,4,4,2014,4/4/2014,400490010
22392,chi,2013,2014,regular,4,5,2014,4/5/2014,400490017
22393,chi,2013,2014,regular,4,9,2014,4/9/2014,400490042
22394,chi,2013,2014,regular,4,11,2014,4/11/2014,400490054
22395,chi,2013,2014,regular,4,13,2014,4/13/2014,400490070
22396,chi,2013,2014,regular,4,14,2014,4/14/2014,400490081
22397,chi,2013,2014,regular,4,16,2014,4/16/2014,400490096
22398,cle,2013,2014,regular,10,30,2013,10/30/2013,400488877
22399,cle,2013,2014,regular,11,1,2013,11/1/2013,400488893
22400,cle,2013,2014,regular,11,2,2013,11/2/2013,400488906
22401,cle,2013,2014,regular,11,4,2013,11/4/2013,400488920
22402,cle,2013,2014,regular,11,6,2013,11/6/2013,400488939
22403,cle,2013,2014,regular,11,8,2013,11/8/2013,400488949
22404,cle,2013,2014,regular,11,9,2013,11/9/2013,400488961
22405,cle,2013,2014,regular,11,11,2013,11/11/2013,400488975
22406,cle,2013,2014,regular,11,13,2013,11/13/2013,400488988
22407,cle,2013,2014,regular,11,15,2013,11/15/2013,400489002
22408,cle,2013,2014,regular,11,16,2013,11/16/2013,400489011
22409,cle,2013,2014,regular,11,20,2013,11/20/2013,400489035
22410,cle,2013,2014,regular,11,22,2013,11/22/2013,400489056
22411,cle,2013,2014,regular,11,23,2013,11/23/2013,400489067
22412,cle,2013,2014,regular,11,27,2013,11/27/2013,400489092
22413,cle,2013,2014,regular,11,29,2013,11/29/2013,400489105
22414,cle,2013,2014,regular,11,30,2013,11/30/2013,400489115
22415,cle,2013,2014,regular,12,4,2013,12/4/2013,400489142
22416,cle,2013,2014,regular,12,6,2013,12/6/2013,400489155
22417,cle,2013,2014,regular,12,7,2013,12/7/2013,400489164
22418,cle,2013,2014,regular,12,10,2013,12/10/2013,400489183
22419,cle,2013,2014,regular,12,13,2013,12/13/2013,400489203
22420,cle,2013,2014,regular,12,14,2013,12/14/2013,400489217
22421,cle,2013,2014,regular,12,17,2013,12/17/2013,400489238
22422,cle,2013,2014,regular,12,20,2013,12/20/2013,400489258
22423,cle,2013,2014,regular,12,21,2013,12/21/2013,400489270
22424,cle,2013,2014,regular,12,23,2013,12/23/2013,400489281
22425,cle,2013,2014,regular,12,26,2013,12/26/2013,400489296
22426,cle,2013,2014,regular,12,28,2013,12/28/2013,400489309
22427,cle,2013,2014,regular,12,29,2013,12/29/2013,400489321
22428,cle,2013,2014,regular,12,31,2013,12/31/2013,400489334
22429,cle,2013,2014,regular,1,2,2014,1/2/2014,400489346
22430,cle,2013,2014,regular,1,4,2014,1/4/2014,400489364
22431,cle,2013,2014,regular,1,5,2014,1/5/2014,400489372
22432,cle,2013,2014,regular,1,7,2014,1/7/2014,400489382
22433,cle,2013,2014,regular,1,10,2014,1/10/2014,400489412
22434,cle,2013,2014,regular,1,12,2014,1/12/2014,400489425
22435,cle,2013,2014,regular,1,14,2014,1/14/2014,400489438
22436,cle,2013,2014,regular,1,15,2014,1/15/2014,400489448
22437,cle,2013,2014,regular,1,17,2014,1/17/2014,400489463
22438,cle,2013,2014,regular,1,20,2014,1/20/2014,400489479
22439,cle,2013,2014,regular,1,22,2014,1/22/2014,400489495
22440,cle,2013,2014,regular,1,24,2014,1/24/2014,400489511
22441,cle,2013,2014,regular,1,26,2014,1/26/2014,400489530
22442,cle,2013,2014,regular,1,28,2014,1/28/2014,400489541
22443,cle,2013,2014,regular,1,30,2014,1/30/2014,400489560
22444,cle,2013,2014,regular,2,1,2014,2/1/2014,400489574
22445,cle,2013,2014,regular,2,3,2014,2/3/2014,400489590
22446,cle,2013,2014,regular,2,5,2014,2/5/2014,400489598
22447,cle,2013,2014,regular,2,7,2014,2/7/2014,400489615
22448,cle,2013,2014,regular,2,9,2014,2/9/2014,400489633
22449,cle,2013,2014,regular,2,11,2014,2/11/2014,400489644
22450,cle,2013,2014,regular,2,12,2014,2/12/2014,400489655
22451,cle,2013,2014,regular,2,18,2014,2/18/2014,400489666
22452,cle,2013,2014,regular,2,19,2014,2/19/2014,400489675
22453,cle,2013,2014,regular,2,21,2014,2/21/2014,400489691
22454,cle,2013,2014,regular,2,23,2014,2/23/2014,400489708
22455,cle,2013,2014,regular,2,25,2014,2/25/2014,400489719
22456,cle,2013,2014,regular,2,26,2014,2/26/2014,400489731
22457,cle,2013,2014,regular,2,28,2014,2/28/2014,400489740
22458,cle,2013,2014,regular,3,1,2014,3/1/2014,400489752
22459,cle,2013,2014,regular,3,4,2014,3/4/2014,400489771
22460,cle,2013,2014,regular,3,7,2014,3/7/2014,400489791
22461,cle,2013,2014,regular,3,8,2014,3/8/2014,400489801
22462,cle,2013,2014,regular,3,12,2014,3/12/2014,400489839
22463,cle,2013,2014,regular,3,14,2014,3/14/2014,400489853
22464,cle,2013,2014,regular,3,16,2014,3/16/2014,400489868
22465,cle,2013,2014,regular,3,18,2014,3/18/2014,400489876
22466,cle,2013,2014,regular,3,20,2014,3/20/2014,400489891
22467,cle,2013,2014,regular,3,22,2014,3/22/2014,400489906
22468,cle,2013,2014,regular,3,23,2014,3/23/2014,400489918
22469,cle,2013,2014,regular,3,25,2014,3/25/2014,400489930
22470,cle,2013,2014,regular,3,26,2014,3/26/2014,400489937
22471,cle,2013,2014,regular,3,28,2014,3/28/2014,400489951
22472,cle,2013,2014,regular,3,30,2014,3/30/2014,400489967
22473,cle,2013,2014,regular,4,2,2014,4/2/2014,400489989
22474,cle,2013,2014,regular,4,4,2014,4/4/2014,400490005
22475,cle,2013,2014,regular,4,5,2014,4/5/2014,400490018
22476,cle,2013,2014,regular,4,9,2014,4/9/2014,400490035
22477,cle,2013,2014,regular,4,11,2014,4/11/2014,400490058
22478,cle,2013,2014,regular,4,12,2014,4/12/2014,400490066
22479,cle,2013,2014,regular,4,16,2014,4/16/2014,400490097
22480,det,2013,2014,regular,10,30,2013,10/30/2013,400488880
22481,det,2013,2014,regular,11,1,2013,11/1/2013,400488899
22482,det,2013,2014,regular,11,3,2013,11/3/2013,400488914
22483,det,2013,2014,regular,11,5,2013,11/5/2013,400488926
22484,det,2013,2014,regular,11,8,2013,11/8/2013,400488951
22485,det,2013,2014,regular,11,11,2013,11/11/2013,400488978
22486,det,2013,2014,regular,11,12,2013,11/12/2013,400488982
22487,det,2013,2014,regular,11,15,2013,11/15/2013,400489008
22488,det,2013,2014,regular,11,17,2013,11/17/2013,400489022
22489,det,2013,2014,regular,11,19,2013,11/19/2013,400489030
22490,det,2013,2014,regular,11,20,2013,11/20/2013,400489039
22491,det,2013,2014,regular,11,22,2013,11/22/2013,400489053
22492,det,2013,2014,regular,11,24,2013,11/24/2013,400489070
22493,det,2013,2014,regular,11,25,2013,11/25/2013,400489077
22494,det,2013,2014,regular,11,27,2013,11/27/2013,400489093
22495,det,2013,2014,regular,11,29,2013,11/29/2013,400489106
22496,det,2013,2014,regular,12,1,2013,12/1/2013,400489123
22497,det,2013,2014,regular,12,3,2013,12/3/2013,400489137
22498,det,2013,2014,regular,12,4,2013,12/4/2013,400489145
22499,det,2013,2014,regular,12,7,2013,12/7/2013,400489165
22500,det,2013,2014,regular,12,8,2013,12/8/2013,400489173
22501,det,2013,2014,regular,12,10,2013,12/10/2013,400489188
22502,det,2013,2014,regular,12,11,2013,12/11/2013,400489196
22503,det,2013,2014,regular,12,13,2013,12/13/2013,400489207
22504,det,2013,2014,regular,12,15,2013,12/15/2013,400489225
22505,det,2013,2014,regular,12,16,2013,12/16/2013,400489229
22506,det,2013,2014,regular,12,18,2013,12/18/2013,400489246
22507,det,2013,2014,regular,12,20,2013,12/20/2013,400489259
22508,det,2013,2014,regular,12,21,2013,12/21/2013,400489269
22509,det,2013,2014,regular,12,23,2013,12/23/2013,400489281
22510,det,2013,2014,regular,12,27,2013,12/27/2013,400489301
22511,det,2013,2014,regular,12,28,2013,12/28/2013,400489312
22512,det,2013,2014,regular,12,30,2013,12/30/2013,400489326
22513,det,2013,2014,regular,1,5,2014,1/5/2014,400489371
22514,det,2013,2014,regular,1,7,2014,1/7/2014,400489385
22515,det,2013,2014,regular,1,8,2014,1/8/2014,400489394
22516,det,2013,2014,regular,1,10,2014,1/10/2014,400489405
22517,det,2013,2014,regular,1,11,2014,1/11/2014,400489418
22518,det,2013,2014,regular,1,17,2014,1/17/2014,400489460
22519,det,2013,2014,regular,1,18,2014,1/18/2014,400489468
22520,det,2013,2014,regular,1,20,2014,1/20/2014,400489480
22521,det,2013,2014,regular,1,22,2014,1/22/2014,400489501
22522,det,2013,2014,regular,1,24,2014,1/24/2014,400489512
22523,det,2013,2014,regular,1,26,2014,1/26/2014,400489532
22524,det,2013,2014,regular,1,28,2014,1/28/2014,400489542
22525,det,2013,2014,regular,2,1,2014,2/1/2014,400489573
22526,det,2013,2014,regular,2,3,2014,2/3/2014,400489586
22527,det,2013,2014,regular,2,5,2014,2/5/2014,400489606
22528,det,2013,2014,regular,2,7,2014,2/7/2014,400489617
22529,det,2013,2014,regular,2,8,2014,2/8/2014,400489624
22530,det,2013,2014,regular,2,10,2014,2/10/2014,400489639
22531,det,2013,2014,regular,2,12,2014,2/12/2014,400489655
22532,det,2013,2014,regular,2,18,2014,2/18/2014,400489668
22533,det,2013,2014,regular,2,19,2014,2/19/2014,400489674
22534,det,2013,2014,regular,2,21,2014,2/21/2014,400489692
22535,det,2013,2014,regular,2,22,2014,2/22/2014,400489701
22536,det,2013,2014,regular,2,24,2014,2/24/2014,400489715
22537,det,2013,2014,regular,2,26,2014,2/26/2014,400489732
22538,det,2013,2014,regular,3,1,2014,3/1/2014,400489749
22539,det,2013,2014,regular,3,3,2014,3/3/2014,400489765
22540,det,2013,2014,regular,3,5,2014,3/5/2014,400489782
22541,det,2013,2014,regular,3,7,2014,3/7/2014,400489795
22542,det,2013,2014,regular,3,9,2014,3/9/2014,400489810
22543,det,2013,2014,regular,3,11,2014,3/11/2014,400489824
22544,det,2013,2014,regular,3,12,2014,3/12/2014,400489833
22545,det,2013,2014,regular,3,15,2014,3/15/2014,400489857
22546,det,2013,2014,regular,3,19,2014,3/19/2014,400489888
22547,det,2013,2014,regular,3,21,2014,3/21/2014,400489902
22548,det,2013,2014,regular,3,22,2014,3/22/2014,400489912
22549,det,2013,2014,regular,3,24,2014,3/24/2014,400489928
22550,det,2013,2014,regular,3,26,2014,3/26/2014,400489937
22551,det,2013,2014,regular,3,28,2014,3/28/2014,400489952
22552,det,2013,2014,regular,3,29,2014,3/29/2014,400489960
22553,det,2013,2014,regular,3,31,2014,3/31/2014,400489977
22554,det,2013,2014,regular,4,2,2014,4/2/2014,400489987
22555,det,2013,2014,regular,4,4,2014,4/4/2014,400490007
22556,det,2013,2014,regular,4,5,2014,4/5/2014,400490019
22557,det,2013,2014,regular,4,8,2014,4/8/2014,400532894
22558,det,2013,2014,regular,4,9,2014,4/9/2014,400490035
22559,det,2013,2014,regular,4,11,2014,4/11/2014,400490054
22560,det,2013,2014,regular,4,13,2014,4/13/2014,400490071
22561,det,2013,2014,regular,4,16,2014,4/16/2014,400490093
22562,ind,2013,2014,regular,10,29,2013,10/29/2013,400488874
22563,ind,2013,2014,regular,10,30,2013,10/30/2013,400488884
22564,ind,2013,2014,regular,11,2,2013,11/2/2013,400488906
22565,ind,2013,2014,regular,11,5,2013,11/5/2013,400488926
22566,ind,2013,2014,regular,11,6,2013,11/6/2013,400488934
22567,ind,2013,2014,regular,11,8,2013,11/8/2013,400488947
22568,ind,2013,2014,regular,11,9,2013,11/9/2013,400488960
22569,ind,2013,2014,regular,11,11,2013,11/11/2013,400488972
22570,ind,2013,2014,regular,11,15,2013,11/15/2013,400488998
22571,ind,2013,2014,regular,11,16,2013,11/16/2013,400489013
22572,ind,2013,2014,regular,11,20,2013,11/20/2013,400489036
22573,ind,2013,2014,regular,11,22,2013,11/22/2013,400489052
22574,ind,2013,2014,regular,11,23,2013,11/23/2013,400489061
22575,ind,2013,2014,regular,11,25,2013,11/25/2013,400489076
22576,ind,2013,2014,regular,11,27,2013,11/27/2013,400489088
22577,ind,2013,2014,regular,11,29,2013,11/29/2013,400489109
22578,ind,2013,2014,regular,12,1,2013,12/1/2013,400489122
22579,ind,2013,2014,regular,12,2,2013,12/2/2013,400489133
22580,ind,2013,2014,regular,12,4,2013,12/4/2013,400489147
22581,ind,2013,2014,regular,12,7,2013,12/7/2013,400489169
22582,ind,2013,2014,regular,12,8,2013,12/8/2013,400489175
22583,ind,2013,2014,regular,12,10,2013,12/10/2013,400489184
22584,ind,2013,2014,regular,12,13,2013,12/13/2013,400489202
22585,ind,2013,2014,regular,12,16,2013,12/16/2013,400489229
22586,ind,2013,2014,regular,12,18,2013,12/18/2013,400489242
22587,ind,2013,2014,regular,12,20,2013,12/20/2013,400489261
22588,ind,2013,2014,regular,12,22,2013,12/22/2013,400489277
22589,ind,2013,2014,regular,12,23,2013,12/23/2013,400489283
22590,ind,2013,2014,regular,12,28,2013,12/28/2013,400489310
22591,ind,2013,2014,regular,12,31,2013,12/31/2013,400489334
22592,ind,2013,2014,regular,1,1,2014,1/1/2014,400489342
22593,ind,2013,2014,regular,1,4,2014,1/4/2014,400489362
22594,ind,2013,2014,regular,1,5,2014,1/5/2014,400489372
22595,ind,2013,2014,regular,1,7,2014,1/7/2014,400489383
22596,ind,2013,2014,regular,1,8,2014,1/8/2014,400489395
22597,ind,2013,2014,regular,1,10,2014,1/10/2014,400489404
22598,ind,2013,2014,regular,1,14,2014,1/14/2014,400489436
22599,ind,2013,2014,regular,1,16,2014,1/16/2014,400489451
22600,ind,2013,2014,regular,1,18,2014,1/18/2014,400489467
22601,ind,2013,2014,regular,1,20,2014,1/20/2014,400489488
22602,ind,2013,2014,regular,1,22,2014,1/22/2014,400489502
22603,ind,2013,2014,regular,1,24,2014,1/24/2014,400489517
22604,ind,2013,2014,regular,1,25,2014,1/25/2014,400489524
22605,ind,2013,2014,regular,1,28,2014,1/28/2014,400489547
22606,ind,2013,2014,regular,1,30,2014,1/30/2014,400489559
22607,ind,2013,2014,regular,2,1,2014,2/1/2014,400489570
22608,ind,2013,2014,regular,2,3,2014,2/3/2014,400489583
22609,ind,2013,2014,regular,2,4,2014,2/4/2014,400489594
22610,ind,2013,2014,regular,2,7,2014,2/7/2014,400489612
22611,ind,2013,2014,regular,2,9,2014,2/9/2014,400489634
22612,ind,2013,2014,regular,2,10,2014,2/10/2014,400489637
22613,ind,2013,2014,regular,2,12,2014,2/12/2014,400489650
22614,ind,2013,2014,regular,2,18,2014,2/18/2014,400489665
22615,ind,2013,2014,regular,2,19,2014,2/19/2014,400489678
22616,ind,2013,2014,regular,2,22,2014,2/22/2014,400489702
22617,ind,2013,2014,regular,2,25,2014,2/25/2014,400489720
22618,ind,2013,2014,regular,2,27,2014,2/27/2014,400489736
22619,ind,2013,2014,regular,3,1,2014,3/1/2014,400489750
22620,ind,2013,2014,regular,3,2,2014,3/2/2014,400489758
22621,ind,2013,2014,regular,3,4,2014,3/4/2014,400489772
22622,ind,2013,2014,regular,3,5,2014,3/5/2014,400489777
22623,ind,2013,2014,regular,3,7,2014,3/7/2014,400489799
22624,ind,2013,2014,regular,3,9,2014,3/9/2014,400489814
22625,ind,2013,2014,regular,3,11,2014,3/11/2014,400489823
22626,ind,2013,2014,regular,3,14,2014,3/14/2014,400489846
22627,ind,2013,2014,regular,3,15,2014,3/15/2014,400489857
22628,ind,2013,2014,regular,3,17,2014,3/17/2014,400489870
22629,ind,2013,2014,regular,3,19,2014,3/19/2014,400489886
22630,ind,2013,2014,regular,3,21,2014,3/21/2014,400489895
22631,ind,2013,2014,regular,3,22,2014,3/22/2014,400489908
22632,ind,2013,2014,regular,3,24,2014,3/24/2014,400489923
22633,ind,2013,2014,regular,3,26,2014,3/26/2014,400489940
22634,ind,2013,2014,regular,3,28,2014,3/28/2014,400489950
22635,ind,2013,2014,regular,3,30,2014,3/30/2014,400489967
22636,ind,2013,2014,regular,3,31,2014,3/31/2014,400489975
22637,ind,2013,2014,regular,4,2,2014,4/2/2014,400489987
22638,ind,2013,2014,regular,4,4,2014,4/4/2014,400490004
22639,ind,2013,2014,regular,4,6,2014,4/6/2014,400490025
22640,ind,2013,2014,regular,4,9,2014,4/9/2014,400490041
22641,ind,2013,2014,regular,4,11,2014,4/11/2014,400490053
22642,ind,2013,2014,regular,4,13,2014,4/13/2014,400490073
22643,ind,2013,2014,regular,4,16,2014,4/16/2014,400490100
22644,mil,2013,2014,regular,10,30,2013,10/30/2013,400488881
22645,mil,2013,2014,regular,11,1,2013,11/1/2013,400488897
22646,mil,2013,2014,regular,11,2,2013,11/2/2013,400488910
22647,mil,2013,2014,regular,11,6,2013,11/6/2013,400488939
22648,mil,2013,2014,regular,11,9,2013,11/9/2013,400488965
22649,mil,2013,2014,regular,11,12,2013,11/12/2013,400488980
22650,mil,2013,2014,regular,11,13,2013,11/13/2013,400488984
22651,mil,2013,2014,regular,11,15,2013,11/15/2013,400488998
22652,mil,2013,2014,regular,11,16,2013,11/16/2013,400489017
22653,mil,2013,2014,regular,11,20,2013,11/20/2013,400489040
22654,mil,2013,2014,regular,11,22,2013,11/22/2013,400489050
22655,mil,2013,2014,regular,11,23,2013,11/23/2013,400489066
22656,mil,2013,2014,regular,11,25,2013,11/25/2013,400489077
22657,mil,2013,2014,regular,11,27,2013,11/27/2013,400489095
22658,mil,2013,2014,regular,11,29,2013,11/29/2013,400489101
22659,mil,2013,2014,regular,11,30,2013,11/30/2013,400489120
22660,mil,2013,2014,regular,12,3,2013,12/3/2013,400489135
22661,mil,2013,2014,regular,12,4,2013,12/4/2013,400489145
22662,mil,2013,2014,regular,12,6,2013,12/6/2013,400489154
22663,mil,2013,2014,regular,12,7,2013,12/7/2013,400489168
22664,mil,2013,2014,regular,12,10,2013,12/10/2013,400489189
22665,mil,2013,2014,regular,12,11,2013,12/11/2013,400489194
22666,mil,2013,2014,regular,12,13,2013,12/13/2013,400489210
22667,mil,2013,2014,regular,12,14,2013,12/14/2013,400489221
22668,mil,2013,2014,regular,12,18,2013,12/18/2013,400489248
22669,mil,2013,2014,regular,12,20,2013,12/20/2013,400489258
22670,mil,2013,2014,regular,12,21,2013,12/21/2013,400489271
22671,mil,2013,2014,regular,12,23,2013,12/23/2013,400489280
22672,mil,2013,2014,regular,12,27,2013,12/27/2013,400489302
22673,mil,2013,2014,regular,12,28,2013,12/28/2013,400489317
22674,mil,2013,2014,regular,12,31,2013,12/31/2013,400489340
22675,mil,2013,2014,regular,1,2,2014,1/2/2014,400489352
22676,mil,2013,2014,regular,1,4,2014,1/4/2014,400489368
22677,mil,2013,2014,regular,1,7,2014,1/7/2014,400489388
22678,mil,2013,2014,regular,1,10,2014,1/10/2014,400489411
22679,mil,2013,2014,regular,1,11,2014,1/11/2014,400489421
22680,mil,2013,2014,regular,1,13,2014,1/13/2014,400489428
22681,mil,2013,2014,regular,1,15,2014,1/15/2014,400489443
22682,mil,2013,2014,regular,1,18,2014,1/18/2014,400489470
22683,mil,2013,2014,regular,1,19,2014,1/19/2014,400489477
22684,mil,2013,2014,regular,1,22,2014,1/22/2014,400489501
22685,mil,2013,2014,regular,1,24,2014,1/24/2014,400489511
22686,mil,2013,2014,regular,1,25,2014,1/25/2014,400489523
22687,mil,2013,2014,regular,1,27,2014,1/27/2014,400489538
22688,mil,2013,2014,regular,1,29,2014,1/29/2014,400489552
22689,mil,2013,2014,regular,1,31,2014,1/31/2014,400489562
22690,mil,2013,2014,regular,2,1,2014,2/1/2014,400489575
22691,mil,2013,2014,regular,2,3,2014,2/3/2014,400489587
22692,mil,2013,2014,regular,2,5,2014,2/5/2014,400489607
22693,mil,2013,2014,regular,2,8,2014,2/8/2014,400489626
22694,mil,2013,2014,regular,2,10,2014,2/10/2014,400489640
22695,mil,2013,2014,regular,2,12,2014,2/12/2014,400489658
22696,mil,2013,2014,regular,2,18,2014,2/18/2014,400489670
22697,mil,2013,2014,regular,2,20,2014,2/20/2014,400489685
22698,mil,2013,2014,regular,2,22,2014,2/22/2014,400489702
22699,mil,2013,2014,regular,2,24,2014,2/24/2014,400489714
22700,mil,2013,2014,regular,2,27,2014,2/27/2014,400489736
22701,mil,2013,2014,regular,3,1,2014,3/1/2014,400489751
22702,mil,2013,2014,regular,3,3,2014,3/3/2014,400489767
22703,mil,2013,2014,regular,3,5,2014,3/5/2014,400489783
22704,mil,2013,2014,regular,3,7,2014,3/7/2014,400489796
22705,mil,2013,2014,regular,3,8,2014,3/8/2014,400489804
22706,mil,2013,2014,regular,3,10,2014,3/10/2014,400489820
22707,mil,2013,2014,regular,3,11,2014,3/11/2014,400489827
22708,mil,2013,2014,regular,3,13,2014,3/13/2014,400489842
22709,mil,2013,2014,regular,3,15,2014,3/15/2014,400489854
22710,mil,2013,2014,regular,3,16,2014,3/16/2014,400489860
22711,mil,2013,2014,regular,3,18,2014,3/18/2014,400489878
22712,mil,2013,2014,regular,3,20,2014,3/20/2014,400489894
22713,mil,2013,2014,regular,3,23,2014,3/23/2014,400489916
22714,mil,2013,2014,regular,3,24,2014,3/24/2014,400489929
22715,mil,2013,2014,regular,3,27,2014,3/27/2014,400489946
